"","Species","Functional_group","ProjectID","PlotNumber","SiteSurveyor","Year","YearsSinceStart","RelocationConfidence","Latitude","Longitude","Elevation","present","Cover","Time"
"1762","RUBUPED","herb","Manning Park Project 2025","MP 294","CML RNW",2025,49,"High",49.118082,-120.866153,1429.303345,0,0,"present"
"1763","SORBSCO","shrub","Manning Park Project 2025","MP 294","CML RNW",2025,49,"High",49.118082,-120.866153,1429.303345,0,0,"present"
"1764","SORBSIT","shrub","Manning Park Project 2025","MP 294","CML RNW",2025,49,"High",49.118082,-120.866153,1429.303345,0,0,"present"
"1765","SPIRLUC","shrub","Manning Park Project 2025","MP 294","CML RNW",2025,49,"High",49.118082,-120.866153,1429.303345,1,2,"present"
"1766","TIARTRI","herb","Manning Park Project 2025","MP 294","CML RNW",2025,49,"High",49.118082,-120.866153,1429.303345,0,0,"present"
"1767","TSUGHET","tree","Manning Park Project 2025","MP 294","CML RNW",2025,49,"High",49.118082,-120.866153,1429.303345,0,0,"present"
"1768","VACCMEM","shrub","Manning Park Project 2025","MP 294","CML RNW",2025,49,"High",49.118082,-120.866153,1429.303345,1,5,"present"
"1769","VACCSCO","shrub","Manning Park Project 2025","MP 294","CML RNW",2025,49,"High",49.118082,-120.866153,1429.303345,1,1.25,"present"
"1770","VALESIT","herb","Manning Park Project 2025","MP 294","CML RNW",2025,49,"High",49.118082,-120.866153,1429.303345,0,0,"present"
"1771","ABIEAMA","tree","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,1,1.75,"present"
"1772","ABIELAS","tree","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,1,14.25,"present"
"1773","AMELALN","shrub","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,0,0,"present"
"1774","ARNILAT","herb","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,1,15.5,"present"
"1775","CHAMANG","herb","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,0,0,"present"
"1776","CHIMUMB","shrub","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,0,0,"present"
"1777","CLINUNI","herb","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,0,0,"present"
"1778","CORNCAN","herb","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,1,28.5,"present"
"1779","GOODOBL","herb","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,1,0.075,"present"
"1780","LONIUTA","shrub","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,1,2.55,"present"
"1781","LUPIARC","herb","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,1,0.1,"present"
"1782","ORTHSEC","herb","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,1,0.475,"present"
"1783","PAXIMYR","shrub","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,1,12.5,"present"
"1784","PICEENG","tree","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,1,18.5,"present"
"1785","PINUCON","tree","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,0,0,"present"
"1786","PSEUMEN","tree","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,0,0,"present"
"1787","PYROASA","herb","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,1,0.1,"present"
"1788","RHODALB","shrub","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,1,1.5,"present"
"1789","RIBEACE","shrub","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,0,0,"present"
"1790","RIBELAC","shrub","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,1,3.625,"present"
"1791","RUBUPAR","shrub","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,1,0.5,"present"
"1792","RUBUPED","herb","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,1,4.5,"present"
"1793","SORBSCO","shrub","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,1,0.725,"present"
"1794","SORBSIT","shrub","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,1,0.25,"present"
"1795","SPIRLUC","shrub","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,1,0.35,"present"
"1796","TIARTRI","herb","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,1,1.9,"present"
"1797","TSUGHET","tree","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,1,2.5,"present"
"1798","VACCMEM","shrub","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,1,16.75,"present"
"1799","VACCSCO","shrub","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,1,0.6,"present"
"1800","VALESIT","herb","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,1,2.25,"present"
"1801","ABIEAMA","tree","Manning Park Project 2025","MP 296","CML RNW",2025,49,"Med-High",49.121475,-120.874125,1369.736206,1,0.75,"present"
"1802","ABIELAS","tree","Manning Park Project 2025","MP 296","CML RNW",2025,49,"Med-High",49.121475,-120.874125,1369.736206,1,15.625,"present"
"1803","AMELALN","shrub","Manning Park Project 2025","MP 296","CML RNW",2025,49,"Med-High",49.121475,-120.874125,1369.736206,0,0,"present"
"1804","ARNILAT","herb","Manning Park Project 2025","MP 296","CML RNW",2025,49,"Med-High",49.121475,-120.874125,1369.736206,1,6,"present"
"1805","CHAMANG","herb","Manning Park Project 2025","MP 296","CML RNW",2025,49,"Med-High",49.121475,-120.874125,1369.736206,0,0,"present"
"1806","CHIMUMB","shrub","Manning Park Project 2025","MP 296","CML RNW",2025,49,"Med-High",49.121475,-120.874125,1369.736206,1,0.175,"present"
"1807","CLINUNI","herb","Manning Park Project 2025","MP 296","CML RNW",2025,49,"Med-High",49.121475,-120.874125,1369.736206,1,7.75,"present"
"1808","CORNCAN","herb","Manning Park Project 2025","MP 296","CML RNW",2025,49,"Med-High",49.121475,-120.874125,1369.736206,1,1.75,"present"
"1809","GOODOBL","herb","Manning Park Project 2025","MP 296","CML RNW",2025,49,"Med-High",49.121475,-120.874125,1369.736206,1,0.175,"present"
"1810","LONIUTA","shrub","Manning Park Project 2025","MP 296","CML RNW",2025,49,"Med-High",49.121475,-120.874125,1369.736206,1,0.333333333,"present"
"1811","LUPIARC","herb","Manning Park Project 2025","MP 296","CML RNW",2025,49,"Med-High",49.121475,-120.874125,1369.736206,1,0.175,"present"
"1812","ORTHSEC","herb","Manning Park Project 2025","MP 296","CML RNW",2025,49,"Med-High",49.121475,-120.874125,1369.736206,1,0.5,"present"
"1813","PAXIMYR","shrub","Manning Park Project 2025","MP 296","CML RNW",2025,49,"Med-High",49.121475,-120.874125,1369.736206,1,8.333333333,"present"
"1814","PICEENG","tree","Manning Park Project 2025","MP 296","CML RNW",2025,49,"Med-High",49.121475,-120.874125,1369.736206,1,15.75,"present"
"1815","PINUCON","tree","Manning Park Project 2025","MP 296","CML RNW",2025,49,"Med-High",49.121475,-120.874125,1369.736206,1,1,"present"
"1816","PSEUMEN","tree","Manning Park Project 2025","MP 296","CML RNW",2025,49,"Med-High",49.121475,-120.874125,1369.736206,0,0,"present"
"1817","PYROASA","herb","Manning Park Project 2025","MP 296","CML RNW",2025,49,"Med-High",49.121475,-120.874125,1369.736206,1,0.225,"present"
"1818","RHODALB","shrub","Manning Park Project 2025","MP 296","CML RNW",2025,49,"Med-High",49.121475,-120.874125,1369.736206,1,0.166666667,"present"
"1819","RIBEACE","shrub","Manning Park Project 2025","MP 296","CML RNW",2025,49,"Med-High",49.121475,-120.874125,1369.736206,0,0,"present"
"1820","RIBELAC","shrub","Manning Park Project 2025","MP 296","CML RNW",2025,49,"Med-High",49.121475,-120.874125,1369.736206,1,0.9,"present"
"1821","RUBUPAR","shrub","Manning Park Project 2025","MP 296","CML RNW",2025,49,"Med-High",49.121475,-120.874125,1369.736206,1,12.66666667,"present"
"1822","RUBUPED","herb","Manning Park Project 2025","MP 296","CML RNW",2025,49,"Med-High",49.121475,-120.874125,1369.736206,1,1.35,"present"
"1823","SORBSCO","shrub","Manning Park Project 2025","MP 296","CML RNW",2025,49,"Med-High",49.121475,-120.874125,1369.736206,0,0,"present"
"1824","SORBSIT","shrub","Manning Park Project 2025","MP 296","CML RNW",2025,49,"Med-High",49.121475,-120.874125,1369.736206,0,0,"present"
"1825","SPIRLUC","shrub","Manning Park Project 2025","MP 296","CML RNW",2025,49,"Med-High",49.121475,-120.874125,1369.736206,1,0.666666667,"present"
"1826","TIARTRI","herb","Manning Park Project 2025","MP 296","CML RNW",2025,49,"Med-High",49.121475,-120.874125,1369.736206,1,2,"present"
"1827","TSUGHET","tree","Manning Park Project 2025","MP 296","CML RNW",2025,49,"Med-High",49.121475,-120.874125,1369.736206,0,0,"present"
"1828","VACCMEM","shrub","Manning Park Project 2025","MP 296","CML RNW",2025,49,"Med-High",49.121475,-120.874125,1369.736206,1,4.666666667,"present"
"1829","VACCSCO","shrub","Manning Park Project 2025","MP 296","CML RNW",2025,49,"Med-High",49.121475,-120.874125,1369.736206,1,0.666666667,"present"
"1830","VALESIT","herb","Manning Park Project 2025","MP 296","CML RNW",2025,49,"Med-High",49.121475,-120.874125,1369.736206,1,4.75,"present"
"1831","ABIEAMA","tree","Manning Park Project 2025","SK93710","CML RNW",2025,49,"Med-High",49.21590602,-121.068016,701.248169,1,0.5,"present"
"1832","ABIELAS","tree","Manning Park Project 2025","SK93710","CML RNW",2025,49,"Med-High",49.21590602,-121.068016,701.248169,0,0,"present"
"1833","AMELALN","shrub","Manning Park Project 2025","SK93710","CML RNW",2025,49,"Med-High",49.21590602,-121.068016,701.248169,0,0,"present"
"1834","ARNILAT","herb","Manning Park Project 2025","SK93710","CML RNW",2025,49,"Med-High",49.21590602,-121.068016,701.248169,0,0,"present"
"1835","CHAMANG","herb","Manning Park Project 2025","SK93710","CML RNW",2025,49,"Med-High",49.21590602,-121.068016,701.248169,0,0,"present"
"1836","CHIMUMB","shrub","Manning Park Project 2025","SK93710","CML RNW",2025,49,"Med-High",49.21590602,-121.068016,701.248169,1,1.55,"present"
"1837","CLINUNI","herb","Manning Park Project 2025","SK93710","CML RNW",2025,49,"Med-High",49.21590602,-121.068016,701.248169,0,0,"present"
"1838","CORNCAN","herb","Manning Park Project 2025","SK93710","CML RNW",2025,49,"Med-High",49.21590602,-121.068016,701.248169,0,0,"present"
"1839","GOODOBL","herb","Manning Park Project 2025","SK93710","CML RNW",2025,49,"Med-High",49.21590602,-121.068016,701.248169,1,0.3,"present"
"1840","LONIUTA","shrub","Manning Park Project 2025","SK93710","CML RNW",2025,49,"Med-High",49.21590602,-121.068016,701.248169,0,0,"present"
"1841","LUPIARC","herb","Manning Park Project 2025","SK93710","CML RNW",2025,49,"Med-High",49.21590602,-121.068016,701.248169,0,0,"present"
"1842","ORTHSEC","herb","Manning Park Project 2025","SK93710","CML RNW",2025,49,"Med-High",49.21590602,-121.068016,701.248169,1,0.075,"present"
"1843","PAXIMYR","shrub","Manning Park Project 2025","SK93710","CML RNW",2025,49,"Med-High",49.21590602,-121.068016,701.248169,1,0.5,"present"
"1844","PICEENG","tree","Manning Park Project 2025","SK93710","CML RNW",2025,49,"Med-High",49.21590602,-121.068016,701.248169,0,0,"present"
"1845","PINUCON","tree","Manning Park Project 2025","SK93710","CML RNW",2025,49,"Med-High",49.21590602,-121.068016,701.248169,1,2.5,"present"
"1846","PSEUMEN","tree","Manning Park Project 2025","SK93710","CML RNW",2025,49,"Med-High",49.21590602,-121.068016,701.248169,1,48.5,"present"
"1847","PYROASA","herb","Manning Park Project 2025","SK93710","CML RNW",2025,49,"Med-High",49.21590602,-121.068016,701.248169,1,0.275,"present"
"1848","RHODALB","shrub","Manning Park Project 2025","SK93710","CML RNW",2025,49,"Med-High",49.21590602,-121.068016,701.248169,0,0,"present"
"1849","RIBEACE","shrub","Manning Park Project 2025","SK93710","CML RNW",2025,49,"Med-High",49.21590602,-121.068016,701.248169,0,0,"present"
"1850","RIBELAC","shrub","Manning Park Project 2025","SK93710","CML RNW",2025,49,"Med-High",49.21590602,-121.068016,701.248169,0,0,"present"
"1851","RUBUPAR","shrub","Manning Park Project 2025","SK93710","CML RNW",2025,49,"Med-High",49.21590602,-121.068016,701.248169,0,0,"present"
"1852","RUBUPED","herb","Manning Park Project 2025","SK93710","CML RNW",2025,49,"Med-High",49.21590602,-121.068016,701.248169,0,0,"present"
"1853","SORBSCO","shrub","Manning Park Project 2025","SK93710","CML RNW",2025,49,"Med-High",49.21590602,-121.068016,701.248169,0,0,"present"
"1854","SORBSIT","shrub","Manning Park Project 2025","SK93710","CML RNW",2025,49,"Med-High",49.21590602,-121.068016,701.248169,0,0,"present"
"1855","SPIRLUC","shrub","Manning Park Project 2025","SK93710","CML RNW",2025,49,"Med-High",49.21590602,-121.068016,701.248169,0,0,"present"
"1856","TIARTRI","herb","Manning Park Project 2025","SK93710","CML RNW",2025,49,"Med-High",49.21590602,-121.068016,701.248169,0,0,"present"
"1857","TSUGHET","tree","Manning Park Project 2025","SK93710","CML RNW",2025,49,"Med-High",49.21590602,-121.068016,701.248169,1,12.5,"present"
"1858","VACCMEM","shrub","Manning Park Project 2025","SK93710","CML RNW",2025,49,"Med-High",49.21590602,-121.068016,701.248169,1,0.15,"present"
"1859","VACCSCO","shrub","Manning Park Project 2025","SK93710","CML RNW",2025,49,"Med-High",49.21590602,-121.068016,701.248169,0,0,"present"
"1860","VALESIT","herb","Manning Park Project 2025","SK93710","CML RNW",2025,49,"Med-High",49.21590602,-121.068016,701.248169,0,0,"present"
"1861","ABIEAMA","tree","Manning Park Project 2025","SK93711","CML RNW",2025,49,"Med-High",49.21566403,-121.069025,692.169373,1,2.916666667,"present"
"1862","ABIELAS","tree","Manning Park Project 2025","SK93711","CML RNW",2025,49,"Med-High",49.21566403,-121.069025,692.169373,0,0,"present"
"1863","AMELALN","shrub","Manning Park Project 2025","SK93711","CML RNW",2025,49,"Med-High",49.21566403,-121.069025,692.169373,0,0,"present"
"1864","ARNILAT","herb","Manning Park Project 2025","SK93711","CML RNW",2025,49,"Med-High",49.21566403,-121.069025,692.169373,0,0,"present"
"1865","CHAMANG","herb","Manning Park Project 2025","SK93711","CML RNW",2025,49,"Med-High",49.21566403,-121.069025,692.169373,0,0,"present"
"1866","CHIMUMB","shrub","Manning Park Project 2025","SK93711","CML RNW",2025,49,"Med-High",49.21566403,-121.069025,692.169373,1,1.25,"present"
"1867","CLINUNI","herb","Manning Park Project 2025","SK93711","CML RNW",2025,49,"Med-High",49.21566403,-121.069025,692.169373,0,0,"present"
"1868","CORNCAN","herb","Manning Park Project 2025","SK93711","CML RNW",2025,49,"Med-High",49.21566403,-121.069025,692.169373,0,0,"present"
"1869","GOODOBL","herb","Manning Park Project 2025","SK93711","CML RNW",2025,49,"Med-High",49.21566403,-121.069025,692.169373,1,0.4,"present"
"1870","LONIUTA","shrub","Manning Park Project 2025","SK93711","CML RNW",2025,49,"Med-High",49.21566403,-121.069025,692.169373,1,0.075,"present"
"1871","LUPIARC","herb","Manning Park Project 2025","SK93711","CML RNW",2025,49,"Med-High",49.21566403,-121.069025,692.169373,0,0,"present"
"1872","ORTHSEC","herb","Manning Park Project 2025","SK93711","CML RNW",2025,49,"Med-High",49.21566403,-121.069025,692.169373,1,0.15,"present"
"1873","PAXIMYR","shrub","Manning Park Project 2025","SK93711","CML RNW",2025,49,"Med-High",49.21566403,-121.069025,692.169373,1,0.775,"present"
"1874","PICEENG","tree","Manning Park Project 2025","SK93711","CML RNW",2025,49,"Med-High",49.21566403,-121.069025,692.169373,0,0,"present"
"1875","PINUCON","tree","Manning Park Project 2025","SK93711","CML RNW",2025,49,"Med-High",49.21566403,-121.069025,692.169373,0,0,"present"
"1876","PSEUMEN","tree","Manning Park Project 2025","SK93711","CML RNW",2025,49,"Med-High",49.21566403,-121.069025,692.169373,1,41,"present"
"1877","PYROASA","herb","Manning Park Project 2025","SK93711","CML RNW",2025,49,"Med-High",49.21566403,-121.069025,692.169373,1,0.125,"present"
"1878","RHODALB","shrub","Manning Park Project 2025","SK93711","CML RNW",2025,49,"Med-High",49.21566403,-121.069025,692.169373,0,0,"present"
"1879","RIBEACE","shrub","Manning Park Project 2025","SK93711","CML RNW",2025,49,"Med-High",49.21566403,-121.069025,692.169373,0,0,"present"
"1880","RIBELAC","shrub","Manning Park Project 2025","SK93711","CML RNW",2025,49,"Med-High",49.21566403,-121.069025,692.169373,0,0,"present"
"1881","RUBUPAR","shrub","Manning Park Project 2025","SK93711","CML RNW",2025,49,"Med-High",49.21566403,-121.069025,692.169373,0,0,"present"
"1882","RUBUPED","herb","Manning Park Project 2025","SK93711","CML RNW",2025,49,"Med-High",49.21566403,-121.069025,692.169373,0,0,"present"
"1883","SORBSCO","shrub","Manning Park Project 2025","SK93711","CML RNW",2025,49,"Med-High",49.21566403,-121.069025,692.169373,0,0,"present"
"1884","SORBSIT","shrub","Manning Park Project 2025","SK93711","CML RNW",2025,49,"Med-High",49.21566403,-121.069025,692.169373,1,0.175,"present"
"1885","SPIRLUC","shrub","Manning Park Project 2025","SK93711","CML RNW",2025,49,"Med-High",49.21566403,-121.069025,692.169373,0,0,"present"
"1886","TIARTRI","herb","Manning Park Project 2025","SK93711","CML RNW",2025,49,"Med-High",49.21566403,-121.069025,692.169373,0,0,"present"
"1887","TSUGHET","tree","Manning Park Project 2025","SK93711","CML RNW",2025,49,"Med-High",49.21566403,-121.069025,692.169373,1,19.375,"present"
"1888","VACCMEM","shrub","Manning Park Project 2025","SK93711","CML RNW",2025,49,"Med-High",49.21566403,-121.069025,692.169373,1,0.6,"present"
"1889","VACCSCO","shrub","Manning Park Project 2025","SK93711","CML RNW",2025,49,"Med-High",49.21566403,-121.069025,692.169373,0,0,"present"
"1890","VALESIT","herb","Manning Park Project 2025","SK93711","CML RNW",2025,49,"Med-High",49.21566403,-121.069025,692.169373,0,0,"present"
"1891","ABIEAMA","tree","Manning Park Project 2025","SK93721","CML RNW",2025,49,"Med-High",49.21917404,-121.068859,716.597107,0,0,"present"
